State,Year,Month,Period,Indicator,Percent Complete,Percent Pending Investigation,State Name,Predicted Value
AR,2022,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0,Arkansas,116
AR,2022,February,12 month-ending,Methadone (T40.3),100,0,Arkansas,11
AR,2022,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0,Arkansas,390
AR,2022,January,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0,Arkansas,245
AR,2022,January,12 month-ending,Heroin (T40.1),100,0,Arkansas,10
AR,2022,January,12 month-ending,Percent with drugs specified,100,0,Arkansas,
AR,2022,January,12 month-ending,Number of Deaths,100,0,Arkansas,
AR,2022,January,12 month-ending,Cocaine (T40.5),100,0,Arkansas,64
AR,2022,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0,Arkansas,317
AR,2022,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0,Arkansas,379
AR,2022,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0,Arkansas,113
AR,2022,January,12 month-ending,Number of Drug Overdose Deaths,100,0,Arkansas,634
AR,2022,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0,Arkansas,102
AR,2022,January,12 month-ending,Methadone (T40.3),100,0,Arkansas,13
AR,2022,July,12 month-ending,Number of Drug Overdose Deaths,100,0.005015422,Arkansas,633
AR,2022,July,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.005015422,Arkansas,253
AR,2022,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.005015422,Arkansas,405
AR,2022,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.005015422,Arkansas,328
AR,2022,July,12 month-ending,Percent with drugs specified,100,0.005015422,Arkansas,
AR,2022,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.005015422,Arkansas,396
AR,2022,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.005015422,Arkansas,121
AR,2022,July,12 month-ending,Number of Deaths,100,0.005015422,Arkansas,
AR,2022,July,12 month-ending,Methadone (T40.3),100,0.005015422,Arkansas,12
AR,2022,July,12 month-ending,Heroin (T40.1),100,0.005015422,Arkansas,
AR,2022,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.005015422,Arkansas,111
AR,2022,July,12 month-ending,Cocaine (T40.5),100,0.005015422,Arkansas,59
AR,2022,June,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.004970549,Arkansas,240
AR,2022,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.004970549,Arkansas,393
AR,2022,June,12 month-ending,Number of Drug Overdose Deaths,100,0.004970549,Arkansas,620
AR,2022,June,12 month-ending,Methadone (T40.3),100,0.004970549,Arkansas,10
AR,2022,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.004970549,Arkansas,105
AR,2022,June,12 month-ending,Percent with drugs specified,100,0.004970549,Arkansas,
AR,2022,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.004970549,Arkansas,383
AR,2022,June,12 month-ending,Number of Deaths,100,0.004970549,Arkansas,
AR,2022,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.004970549,Arkansas,113
AR,2022,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.004970549,Arkansas,318
AR,2022,June,12 month-ending,Heroin (T40.1),100,0.004970549,Arkansas,
AR,2022,June,12 month-ending,Cocaine (T40.5),100,0.004970549,Arkansas,59
AR,2022,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.002481143,Arkansas,393
AR,2022,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.002481143,Arkansas,334
AR,2022,March,12 month-ending,Percent with drugs specified,100,0.002481143,Arkansas,
AR,2022,March,12 month-ending,Methadone (T40.3),100,0.002481143,Arkansas,11
AR,2022,March,12 month-ending,Number of Drug Overdose Deaths,100,0.002481143,Arkansas,644
AR,2022,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.002481143,Arkansas,403
AR,2022,March,12 month-ending,Heroin (T40.1),100,0.002481143,Arkansas,
AR,2022,March,12 month-ending,Number of Deaths,100,0.002481143,Arkansas,
AR,2022,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.002481143,Arkansas,105
AR,2022,March,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.002481143,Arkansas,265
AR,2022,March,12 month-ending,Cocaine (T40.5),100,0.002481143,Arkansas,61
AR,2022,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.002481143,Arkansas,113
AR,2022,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.00248441,Arkansas,319
AR,2022,May,12 month-ending,Number of Drug Overdose Deaths,100,0.00248441,Arkansas,627
AR,2022,May,12 month-ending,Methadone (T40.3),100,0.00248441,Arkansas,10
AR,2022,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.00248441,Arkansas,104
AR,2022,May,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.00248441,Arkansas,251
AR,2022,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.00248441,Arkansas,391
AR,2022,May,12 month-ending,Number of Deaths,100,0.00248441,Arkansas,
AR,2022,May,12 month-ending,Cocaine (T40.5),100,0.00248441,Arkansas,61
AR,2022,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.00248441,Arkansas,111
AR,2022,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.00248441,Arkansas,382
AR,2022,May,12 month-ending,Heroin (T40.1),100,0.00248441,Arkansas,
AR,2022,May,12 month-ending,Percent with drugs specified,100,0.00248441,Arkansas,
AR,2022,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.042403201,Arkansas,99
AR,2022,November,12 month-ending,Number of Deaths,100,0.042403201,Arkansas,
AR,2022,November,12 month-ending,Percent with drugs specified,100,0.042403201,Arkansas,
AR,2022,November,12 month-ending,Number of Drug Overdose Deaths,100,0.042403201,Arkansas,605
AR,2022,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.042403201,Arkansas,110
AR,2022,November,12 month-ending,Methadone (T40.3),100,0.042403201,Arkansas,13
AR,2022,November,12 month-ending,Cocaine (T40.5),100,0.042403201,Arkansas,66
AR,2022,November,12 month-ending,Heroin (T40.1),100,0.042403201,Arkansas,
AR,2022,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.042403201,Arkansas,372
AR,2022,November,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.042403201,Arkansas,251
AR,2022,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.042403201,Arkansas,366
AR,2022,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.042403201,Arkansas,303
AR,2022,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.018479897,Arkansas,366
AR,2022,October,12 month-ending,Percent with drugs specified,100,0.018479897,Arkansas,
AR,2022,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.018479897,Arkansas,100
AR,2022,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.018479897,Arkansas,111
AR,2022,October,12 month-ending,Number of Deaths,100,0.018479897,Arkansas,
AR,2022,October,12 month-ending,Heroin (T40.1),100,0.018479897,Arkansas,
AR,2022,October,12 month-ending,Number of Drug Overdose Deaths,100,0.018479897,Arkansas,613
AR,2022,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.018479897,Arkansas,375
AR,2022,October,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.018479897,Arkansas,249
AR,2022,October,12 month-ending,Cocaine (T40.5),100,0.018479897,Arkansas,60
AR,2022,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.018479897,Arkansas,304
AR,2022,October,12 month-ending,Methadone (T40.3),100,0.018479897,Arkansas,12
AR,2022,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.010470108,Arkansas,370
AR,2022,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.010470108,Arkansas,110
AR,2022,September,12 month-ending,Number of Drug Overdose Deaths,100,0.010470108,Arkansas,607
AR,2022,September,12 month-ending,Percent with drugs specified,100,0.010470108,Arkansas,
AR,2022,September,12 month-ending,Heroin (T40.1),100,0.010470108,Arkansas,
AR,2022,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.010470108,Arkansas,101
AR,2022,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.010470108,Arkansas,380
AR,2022,September,12 month-ending,Number of Deaths,100,0.010470108,Arkansas,
AR,2022,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.010470108,Arkansas,309
AR,2022,September,12 month-ending,Methadone (T40.3),100,0.010470108,Arkansas,11
AR,2022,September,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.010470108,Arkansas,245
AR,2022,September,12 month-ending,Cocaine (T40.5),100,0.010470108,Arkansas,59
AZ,2022,April,12 month-ending,Number of Drug Overdose Deaths,100,0.041869343,Arizona,"2,752"
AZ,2022,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.041869343,Arizona,"1,797"
AZ,2022,April,12 month-ending,Methadone (T40.3),100,0.041869343,Arizona,73
AZ,2022,April,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.041869343,Arizona,"1,309"
AZ,2022,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.041869343,Arizona,"2,009"
AZ,2022,April,12 month-ending,Percent with drugs specified,100,0.041869343,Arizona,
AZ,2022,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.041869343,Arizona,244
AZ,2022,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.041869343,Arizona,"1,961"
AZ,2022,April,12 month-ending,Number of Deaths,100,0.041869343,Arizona,
AZ,2022,April,12 month-ending,Heroin (T40.1),100,0.041869343,Arizona,89
AZ,2022,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.041869343,Arizona,310
AZ,2022,April,12 month-ending,Cocaine (T40.5),100,0.041869343,Arizona,223
AZ,2022,August,12 month-ending,Number of Drug Overdose Deaths,99.5,0.055969453,Arizona,"2,750"
AZ,2022,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",99.5,0.055969453,Arizona,"1,784"
AZ,2022,August,12 month-ending,Psychostimulants with abuse potential (T43.6),99.5,0.055969453,Arizona,"1,390"
AZ,2022,August,12 month-ending,Methadone (T40.3),99.5,0.055969453,Arizona,70
AZ,2022,August,12 month-ending,Percent with drugs specified,99.5,0.055969453,Arizona,
AZ,2022,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",99.5,0.055969453,Arizona,"1,981"
AZ,2022,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",99.5,0.055969453,Arizona,293
AZ,2022,August,12 month-ending,Number of Deaths,99.5,0.055969453,Arizona,
AZ,2022,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",99.5,0.055969453,Arizona,"1,942"
AZ,2022,August,12 month-ending,Heroin (T40.1),99.5,0.055969453,Arizona,76
AZ,2022,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),99.5,0.055969453,Arizona,228
AZ,2022,August,12 month-ending,Cocaine (T40.5),99.5,0.055969453,Arizona,238
AZ,2022,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.038324123,Arizona,"2,027"
AZ,2022,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.038324123,Arizona,"1,808"
AZ,2022,February,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.038324123,Arizona,"1,301"
AZ,2022,February,12 month-ending,Number of Drug Overdose Deaths,100,0.038324123,Arizona,"2,770"
AZ,2022,February,12 month-ending,Percent with drugs specified,100,0.038324123,Arizona,
AZ,2022,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.038324123,Arizona,"1,972"
AZ,2022,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.038324123,Arizona,249
AZ,2022,February,12 month-ending,Cocaine (T40.5),100,0.038324123,Arizona,218
AZ,2022,February,12 month-ending,Heroin (T40.1),100,0.038324123,Arizona,94
AZ,2022,February,12 month-ending,Number of Deaths,100,0.038324123,Arizona,
AZ,2022,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.038324123,Arizona,312
AZ,2022,February,12 month-ending,Methadone (T40.3),100,0.038324123,Arizona,72
AZ,2022,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.038403885,Arizona,"2,014"
AZ,2022,January,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.038403885,Arizona,"1,304"
AZ,2022,January,12 month-ending,Heroin (T40.1),100,0.038403885,Arizona,99
AZ,2022,January,12 month-ending,Percent with drugs specified,100,0.038403885,Arizona,
AZ,2022,January,12 month-ending,Number of Deaths,100,0.038403885,Arizona,
AZ,2022,January,12 month-ending,Cocaine (T40.5),100,0.038403885,Arizona,213
AZ,2022,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.038403885,Arizona,"1,786"
AZ,2022,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.038403885,Arizona,"1,954"
AZ,2022,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.038403885,Arizona,308
AZ,2022,January,12 month-ending,Number of Drug Overdose Deaths,100,0.038403885,Arizona,"2,772"
AZ,2022,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.038403885,Arizona,246
AZ,2022,January,12 month-ending,Methadone (T40.3),100,0.038403885,Arizona,74
AZ,2022,July,12 month-ending,Number of Drug Overdose Deaths,100,0.050338248,Arizona,"2,786"
AZ,2022,July,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.050338248,Arizona,"1,404"
AZ,2022,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.050338248,Arizona,"2,002"
AZ,2022,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.050338248,Arizona,"1,799"
AZ,2022,July,12 month-ending,Percent with drugs specified,100,0.050338248,Arizona,
AZ,2022,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.050338248,Arizona,"1,961"
AZ,2022,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.050338248,Arizona,299
AZ,2022,July,12 month-ending,Number of Deaths,100,0.050338248,Arizona,
AZ,2022,July,12 month-ending,Methadone (T40.3),100,0.050338248,Arizona,71
AZ,2022,July,12 month-ending,Heroin (T40.1),100,0.050338248,Arizona,77
AZ,2022,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.050338248,Arizona,235
AZ,2022,July,12 month-ending,Cocaine (T40.5),100,0.050338248,Arizona,230
AZ,2022,June,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.051777701,Arizona,"1,321"
AZ,2022,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.051777701,Arizona,"1,950"
AZ,2022,June,12 month-ending,Number of Drug Overdose Deaths,100,0.051777701,Arizona,"2,686"
AZ,2022,June,12 month-ending,Methadone (T40.3),100,0.051777701,Arizona,69
AZ,2022,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.051777701,Arizona,230
AZ,2022,June,12 month-ending,Percent with drugs specified,100,0.051777701,Arizona,
AZ,2022,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.051777701,Arizona,"1,910"
AZ,2022,June,12 month-ending,Number of Deaths,100,0.051777701,Arizona,
AZ,2022,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.051777701,Arizona,291
AZ,2022,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.051777701,Arizona,"1,757"
AZ,2022,June,12 month-ending,Heroin (T40.1),100,0.051777701,Arizona,78
AZ,2022,June,12 month-ending,Cocaine (T40.5),100,0.051777701,Arizona,225
AZ,2022,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.038240918,Arizona,"1,983"
AZ,2022,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.038240918,Arizona,"1,819"
AZ,2022,March,12 month-ending,Percent with drugs specified,100,0.038240918,Arizona,
AZ,2022,March,12 month-ending,Methadone (T40.3),100,0.038240918,Arizona,72
AZ,2022,March,12 month-ending,Number of Drug Overdose Deaths,100,0.038240918,Arizona,"2,772"
AZ,2022,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.038240918,Arizona,"2,034"
AZ,2022,March,12 month-ending,Heroin (T40.1),100,0.038240918,Arizona,89
AZ,2022,March,12 month-ending,Number of Deaths,100,0.038240918,Arizona,
AZ,2022,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.038240918,Arizona,248
AZ,2022,March,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.038240918,Arizona,"1,320"
AZ,2022,March,12 month-ending,Cocaine (T40.5),100,0.038240918,Arizona,223
AZ,2022,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.038240918,Arizona,311
AZ,2022,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.044308783,Arizona,"1,771"
AZ,2022,May,12 month-ending,Number of Drug Overdose Deaths,100,0.044308783,Arizona,"2,706"
AZ,2022,May,12 month-ending,Methadone (T40.3),100,0.044308783,Arizona,73
AZ,2022,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.044308783,Arizona,238
AZ,2022,May,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.044308783,Arizona,"1,306"
AZ,2022,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.044308783,Arizona,"1,971"
AZ,2022,May,12 month-ending,Number of Deaths,100,0.044308783,Arizona,
AZ,2022,May,12 month-ending,Cocaine (T40.5),100,0.044308783,Arizona,226
